timestamp,distance_m,yaw_deg
1758203789.09207,0.36,-152.83
1758203789.1424704,0.38,-151.03
1758203789.1927812,0.37,-147.88
1758203789.243118,0.47,-143.38
1758203789.2935286,0.59,-138.44
1758203789.3440006,0.63,-133.03
1758203789.3944166,0.61,-128.08
1758203789.4448507,0.6,-122.69
1758203789.4952612,0.47,-117.73
1758203789.5456731,0.64,-112.33
1758203789.596004,0.66,-107.38
1758203789.6463258,0.6,-101.98
1758203789.6966684,0.27,-97.04
1758203789.7469857,0.64,-91.63
1758203789.7973104,0.57,-86.69
1758203789.8476267,0.44,-81.28
1758203789.8979166,0.49,-76.34
1758203789.9481995,0.49,-70.93
1758203789.9984736,0.4,-65.98
1758203790.0488524,0.44,-60.59
1758203790.0992353,0.55,-55.64
1758203790.1496289,0.61,-50.24
1758203790.1999075,0.89,-45.29
1758203790.250278,0.76,-39.89
1758203790.3005934,0.99,-34.94
1758203790.3509154,0.09,-29.54
1758203790.4012125,0.08,-24.59
1758203790.4515064,5.95,-19.19
1758203790.5017803,6.51,-14.23
1758203790.5521722,1.36,-8.83
1758203790.6024542,10.11,-3.89
1758203790.652745,4.18,1.04
1758203790.7031205,4.55,6.45
1758203790.7533965,4.51,11.4
1758203790.8036823,4.22,16.79
1758203790.8539686,4.0,21.74
1758203790.9042547,3.68,27.14
1758203790.9546463,3.59,32.09
1758203791.0049136,3.45,37.5
1758203791.05519,2.78,42.44
1758203791.1054668,1.73,47.85
1758203791.1557932,0.42,52.8
1758203791.2060668,0.32,58.19
1758203791.2563534,0.29,63.15
1758203791.3066285,0.33,68.55
1758203791.3569114,0.37,73.5
1758203791.4071903,0.38,78.9
1758203791.457483,0.4,83.85
1758203791.5077655,0.42,89.25
1758203791.558033,0.37,94.2
1758203791.6082935,0.16,99.6
1758203791.6585746,0.14,104.55
1758203791.708858,0.15,109.95
1758203791.7592883,0.21,114.9
1758203791.8096688,0.48,120.3
1758203791.860059,0.97,125.25
1758203791.910444,0.76,130.64
1758203791.960719,0.56,135.6
1758203792.0109704,0.51,141.0
1758203792.0613499,0.64,145.5
1758203792.1117227,0.64,148.2
1758203792.1619966,0.48,150.0
1758203792.2122734,0.38,151.35
1758203792.2626529,0.32,152.7
1758203792.3130252,0.46,154.05
1758203792.3633118,0.52,154.95
1758203792.4135792,0.5,155.85
1758203792.4639697,0.48,156.75
1758203792.5142405,0.46,157.64
1758203792.564612,0.44,160.5
1758203792.6150599,0.44,160.04
1758203792.66543,0.47,159.14
1758203792.715821,0.49,158.25
1758203792.7661932,0.51,157.34
1758203792.8164601,0.5,156.45
1758203792.8668368,0.43,155.09
1758203792.9172456,0.29,153.75
1758203792.9676192,0.43,152.39
1758203793.0179846,0.53,150.59
1758203793.0683851,0.7,147.45
1758203793.1187725,0.53,142.95
1758203793.1691384,0.54,137.54
1758203793.2193902,0.61,132.59
1758203793.2697475,1.03,127.2
1758203793.3201447,0.65,122.24
1758203793.3705723,0.28,116.84
1758203793.4208517,0.16,111.89
1758203793.4715292,0.14,106.49
1758203793.5219598,0.15,101.55
1758203793.572323,0.29,96.14
1758203793.622668,0.47,91.2
1758203793.673041,0.38,85.8
1758203793.7234392,0.4,80.85
1758203793.773827,0.37,75.44
1758203793.8241165,0.35,70.04
1758203793.874395,0.29,65.1
1758203793.9246712,0.31,60.15
1758203793.975029,0.38,54.75
1758203794.025301,1.18,49.35
1758203794.075713,2.78,44.4
1758203794.1259842,3.28,39.0
1758203794.1763349,3.53,34.05
1758203794.2267144,3.66,28.65
1758203794.2772593,3.91,23.7
1758203794.3277135,4.09,18.3
1758203794.3781328,4.53,13.35
1758203794.428512,4.59,7.95
1758203794.4789135,4.03,3.0
1758203794.529284,4.59,-1.93
1758203794.5795865,3.27,-7.34
1758203794.6298673,6.54,-12.29
1758203794.6801565,6.09,-17.68
1758203794.7304375,0.07,-22.63
1758203794.780769,0.09,-28.04
1758203794.8311331,0.68,-32.99
1758203794.8814158,1.07,-38.38
1758203794.9317038,0.81,-43.34
1758203794.9820023,0.67,-48.73
1758203795.0322926,0.56,-53.68
1758203795.0825853,0.48,-59.09
1758203795.132833,0.38,-64.04
1758203795.1831286,0.48,-69.44
1758203795.23355,0.5,-74.39
1758203795.283861,0.45,-79.79
1758203795.3341572,0.52,-84.74
1758203795.3844798,0.67,-90.14
1758203795.4347944,0.37,-95.09
1758203795.4852097,0.49,-100.49
1758203795.5356135,0.68,-105.44
1758203795.5860868,0.68,-110.84
1758203795.636481,0.45,-115.79
1758203795.6869729,0.6,-121.19
1758203795.7373993,0.57,-126.14
1758203795.787681,0.66,-131.54
1758203795.837957,0.59,-136.49
1758203795.888342,0.51,-141.88
1758203795.9387116,0.41,-145.94
1758203795.9890926,0.38,-148.63
1758203796.0394473,0.36,-150.44
1758203796.089815,0.36,-151.79
1758203796.1400976,0.39,-153.13
1758203796.1904705,0.43,-154.04
1758203796.2408357,0.54,-155.38
1758203796.291217,0.56,-156.29
1758203796.3415692,0.57,-156.74
1758203796.3919303,0.57,-157.63
1758203796.4422793,0.56,-160.49
1758203796.4926639,0.56,-160.03
1758203796.5429602,0.57,-159.58
1758203796.5932374,0.57,-158.69
1758203796.6435244,0.57,-157.78
1758203796.693814,0.54,-156.44
1758203796.7441013,0.43,-155.53
1758203796.7943866,0.39,-154.19
1758203796.8446712,0.36,-152.83
1758203796.8951192,0.37,-151.49
1758203796.9453855,0.37,-148.78
1758203796.9956772,0.46,-144.74
1758203797.0459592,0.57,-139.33
1758203797.0962574,0.61,-134.38
1758203797.1465335,0.63,-128.99
1758203797.1968288,0.59,-124.04
1758203797.247115,0.51,-118.63
1758203797.297415,0.56,-113.69
1758203797.3476834,0.65,-108.29
1758203797.3979945,0.64,-103.33
1758203797.4482582,0.33,-97.94
1758203797.4985514,0.55,-92.98
1758203797.5488417,0.61,-87.58
1758203797.599144,0.45,-82.63
1758203797.649431,0.47,-77.23
1758203797.699731,0.5,-72.28
1758203797.7500255,0.41,-66.88
1758203797.800336,0.42,-61.94
1758203797.850621,0.53,-56.54
1758203797.9009037,0.59,-51.59
1758203797.951185,0.82,-46.19
1758203798.0014617,0.7,-41.24
1758203798.051717,1.51,-35.83
1758203798.1019804,0.1,-30.89
1758203798.1522446,0.08,-25.49
1758203798.2025137,5.91,-20.54
1758203798.2527838,6.46,-15.14
1758203798.3030584,3.14,-9.74
1758203798.353305,10.11,-4.79
1758203798.4035792,4.32,0.14
1758203798.4538226,4.46,5.55
1758203798.5040991,4.5,10.5
1758203798.5543606,4.32,15.9
1758203798.6046402,4.03,20.84
1758203798.6549468,3.73,26.24
1758203798.70526,3.61,31.19
1758203798.7555635,3.44,36.59
1758203798.8058753,2.91,41.55
1758203798.8561685,2.13,46.94
1758203798.9064755,0.48,51.9
1758203798.956795,0.34,57.3
1758203799.0070944,0.3,62.24
1758203799.0573812,0.32,67.65
1758203799.1076736,0.36,72.6
1758203799.1579695,0.37,78.0
1758203799.208282,0.4,82.95
1758203799.2586355,0.4,88.35
1758203799.3089375,0.4,93.3
1758203799.3592362,0.18,98.7
1758203799.4095502,0.14,103.65
1758203799.4598536,0.15,109.05
1758203799.5101438,0.18,114.0
1758203799.560437,0.44,119.4
1758203799.6107574,0.92,124.35
1758203799.6610823,0.87,129.75
1758203799.7113853,0.57,134.7
1758203799.7616334,0.51,140.1
1758203799.8119771,0.6,144.6
1758203799.8622856,0.68,147.75
1758203799.9125626,0.48,150.0
1758203799.9628415,0.41,151.35
1758203800.013178,0.3,152.7
1758203800.0634773,0.44,153.6
1758203800.1138084,0.51,154.95
1758203800.1641297,0.51,155.85
1758203800.2144635,0.49,156.75
1758203800.264875,0.47,157.64
1758203800.3151698,0.44,160.5
1758203800.3654952,0.44,160.04
1758203800.4158325,0.46,159.14
1758203800.4660945,0.48,158.25
1758203800.51642,0.5,157.34
1758203800.5667105,0.51,156.45
1758203800.6170127,0.45,155.54
1758203800.6673133,0.3,154.2
1758203800.7176373,0.4,152.84
1758203800.7679346,0.5,151.04
1758203800.8182375,0.7,148.34
1758203800.8685308,0.55,143.84
1758203800.9188418,0.51,138.45
1758203800.9691389,0.58,133.5
1758203801.0194364,0.99,128.09
1758203801.069716,0.77,123.14
1758203801.1200056,0.33,117.74
1758203801.1702504,0.17,112.8
1758203801.2205696,0.15,107.39
1758203801.2708287,0.15,102.45
1758203801.3212035,0.24,97.05
1758203801.3715672,0.45,92.09
1758203801.4219387,0.38,86.7
1758203801.4723034,0.4,81.74
1758203801.5226796,0.37,76.35
1758203801.5729434,0.36,71.39
1758203801.6233377,0.3,65.99
1758203801.6737144,0.31,61.05
1758203801.7240827,0.36,55.65
1758203801.7744577,0.77,50.7
1758203801.8248534,2.74,45.3
1758203801.875227,3.15,40.34
1758203801.9255967,3.47,34.95
1758203801.9759626,3.64,30.0
1758203802.0263312,3.85,24.6
1758203802.076704,4.07,19.65
1758203802.126968,4.48,14.24
1758203802.1772149,4.51,9.29
1758203802.227605,4.15,3.9
1758203802.2778811,4.59,-1.03
1758203802.3281586,10.14,-5.99
1758203802.3785214,6.57,-11.39
1758203802.4288967,6.18,-16.33
1758203802.4792707,0.06,-21.73
1758203802.5295465,0.08,-26.69
1758203802.5798075,0.45,-32.08
1758203802.6302052,1.28,-37.04
1758203802.6805716,0.77,-42.43
1758203802.7309818,0.72,-47.39
1758203802.781283,0.56,-52.79
1758203802.8315485,0.5,-57.73
1758203802.8818064,0.39,-63.14
1758203802.932201,0.46,-68.09
1758203802.9824831,0.5,-73.49
1758203803.0327985,0.45,-78.44
1758203803.0830822,0.49,-83.84
1758203803.1333373,0.65,-88.79
1758203803.1835968,0.44,-94.19
1758203803.2339993,0.43,-99.14
1758203803.2842846,0.68,-104.54
1758203803.334559,0.68,-109.49
1758203803.3848271,0.47,-114.89
1758203803.4352338,0.57,-119.84
1758203803.4856048,0.57,-125.24
1758203803.535989,0.65,-130.19
1758203803.5863667,0.59,-135.59
1758203803.6367857,0.56,-140.54
1758203803.6870537,0.42,-145.04
1758203803.7373385,0.38,-148.19
1758203803.787631,0.36,-149.99
1758203803.8380167,0.36,-151.34
1758203803.8884072,0.38,-152.69
1758203803.9388125,0.41,-154.04
1758203803.9890995,0.52,-154.94
1758203804.0395422,0.56,-155.84
1758203804.0899286,0.57,-156.74
1758203804.1403108,0.57,-157.63
1758203804.1906757,0.56,-160.49
1758203804.241088,0.56,-160.49
1758203804.2918146,0.56,-159.58
1758203804.3422086,0.57,-158.69
1758203804.3925924,0.57,-157.78
1758203804.4430187,0.55,-156.88
1758203804.4933026,0.45,-155.53
1758203804.5437074,0.39,-154.63
1758203804.594094,0.36,-153.28
1758203804.644529,0.36,-151.94
1758203804.6949284,0.39,-149.69
1758203804.74522,0.42,-145.63
1758203804.795603,0.56,-140.24
1758203804.8459914,0.6,-135.28
1758203804.8963747,0.64,-129.88
1758203804.946767,0.58,-124.94
1758203804.9970398,0.55,-119.54
1758203805.0474317,0.5,-114.58
1758203805.097808,0.65,-109.19
1758203805.1481862,0.67,-104.23
1758203805.1985586,0.39,-98.83
1758203805.2489634,0.5,-93.88
1758203805.299446,0.63,-88.48
1758203805.3498447,0.47,-83.54
1758203805.4002986,0.45,-78.13
1758203805.4506867,0.51,-73.18
1758203805.5011232,0.43,-67.78
1758203805.5514524,0.41,-62.84
1758203805.6017766,0.52,-57.44
1758203805.652208,0.57,-52.49
1758203805.7025204,0.76,-47.09
1758203805.7528574,0.73,-42.14
1758203805.8031657,1.48,-36.74
1758203805.853447,0.22,-31.79
1758203805.9038737,0.08,-26.39
1758203805.9542747,5.74,-21.44
1758203806.0047138,6.28,-16.03
1758203806.0551808,0.56,-52.94
1758203806.105461,0.72,-47.99
1758203806.1557803,0.76,-42.59
1758203806.206056,1.32,-37.64
1758203806.256385,0.41,-32.24
1758203806.3066795,0.08,-27.29
1758203806.3569403,0.06,-21.89
1758203806.407263,6.22,-16.94
1758203806.4575245,3.76,-11.53
1758203806.5078514,10.14,-6.58
1758203806.5581715,4.58,-1.19
1758203806.6084635,4.18,3.74
1758203806.6587734,4.53,8.7
1758203806.7091928,4.48,14.1
1758203806.759464,4.07,19.04
1758203806.8097796,3.84,24.45
1758203806.860093,3.64,29.39
1758203806.9103904,3.46,34.8
1758203806.960703,3.14,39.75
1758203807.010993,2.7,45.15
1758203807.0612936,0.71,50.1
1758203807.1115835,0.36,55.49
1758203807.161848,0.33,60.44
1758203807.212144,0.3,65.85
1758203807.2625525,0.36,70.8
1758203807.3129542,0.37,76.2
1758203807.3633702,0.41,81.15
1758203807.4136386,0.38,86.55
1758203807.464026,0.45,91.5
1758203807.5143073,0.24,96.9
1758203807.564582,0.15,101.85
1758203807.6148365,0.15,107.25
1758203807.6651287,0.17,112.2
1758203807.7154076,0.34,117.6
1758203807.7656715,0.79,122.55
1758203807.815942,1.0,127.95
1758203807.8662436,0.58,132.89
1758203807.9164958,0.51,138.3
1758203807.966777,0.54,143.25
1758203808.0170405,0.73,147.3
1758203808.0673046,0.51,149.55
1758203808.117553,0.47,150.89
1758203808.16782,0.3,152.25
1758203808.2180753,0.4,153.6
1758203808.268349,0.48,154.5
1758203808.3186066,0.52,155.39
1758203808.36886,0.49,156.3
1758203808.419106,0.48,157.2
1758203808.4693706,0.45,160.5
1758203808.5195994,0.44,160.5
1758203808.5698597,0.45,159.59
1758203808.6201222,0.48,158.7
1758203808.6703982,0.49,157.79
1758203808.7206647,0.52,156.89
1758203808.7709637,0.47,155.54
1758203808.8212187,0.35,154.64
1758203808.8714783,0.34,153.29
1758203808.9217296,0.49,151.5
1758203808.9720023,0.64,149.25
1758203809.0222595,0.61,145.2
1758203809.0725281,0.51,140.25
1758203809.1227837,0.57,135.29
1758203809.1730416,0.86,129.89
1758203809.2233472,0.91,124.95
1758203809.2737126,0.44,119.55
1758203809.323998,0.18,114.59
1758203809.3744009,0.15,109.2
1758203809.4247496,0.14,104.24
1758203809.475096,0.18,98.84
1758203809.5254326,0.41,93.89
1758203809.575769,0.4,88.49
1758203809.6261044,0.41,83.55
1758203809.676443,0.37,78.14
1758203809.7267435,0.36,73.19
1758203809.7771125,0.32,67.79
1758203809.8275428,0.29,62.85
1758203809.8779895,0.34,57.45
1758203809.9284291,0.49,52.5
1758203809.9788187,2.22,47.1
1758203810.0292673,2.93,41.7
1758203810.0796897,3.43,36.75
1758203810.1301222,3.61,31.35
1758203810.1805642,3.75,26.4
1758203810.2309988,4.04,21.0
1758203810.281439,4.32,16.04
1758203810.3318882,4.48,10.65
1758203810.3823144,4.43,5.7
1758203810.4327652,4.33,0.75
1758203810.4831846,10.09,-4.63
1758203810.5336175,3.19,-9.58
1758203810.5840373,6.42,-14.98
1758203810.634463,5.92,-19.93
1758203810.6848536,0.08,-25.33
1758203810.7351606,0.1,-30.29
1758203810.7855191,1.48,-35.68
1758203810.8358455,0.7,-40.63
1758203810.8861659,0.81,-46.04
1758203810.9364908,0.59,-50.98
1758203810.9867723,0.53,-56.39
1758203811.0371225,0.42,-61.34
1758203811.0874376,0.42,-66.74
1758203811.1377609,0.51,-71.69
1758203811.1880722,0.47,-77.09
1758203811.238386,0.45,-82.04
1758203811.2887197,0.61,-87.44
1758203811.3390396,0.54,-92.39
1758203811.3893588,0.34,-97.79
1758203811.4396806,0.65,-102.74
1758203811.4899952,0.66,-108.14
1758203811.5403175,0.56,-113.09
1758203811.59065,0.51,-118.49
1758203811.6409745,0.59,-123.44
1758203811.6913013,0.63,-128.84
1758203811.7416353,0.61,-133.79
1758203811.791964,0.58,-139.19
1758203811.842286,0.46,-144.13
1758203811.892611,0.37,-147.29
1758203811.9429622,0.38,-149.54
1758203811.9932528,0.36,-150.88
1758203812.0436885,0.37,-152.24
1758203812.0941076,0.4,-153.59
1758203812.1445158,0.49,-154.49
1758203812.1949437,0.56,-155.84
1758203812.2453542,0.57,-156.29
1758203812.29565,0.57,-157.19
1758203812.3459256,0.56,-160.49
1758203812.396315,0.56,-160.49
1758203812.4466977,0.56,-159.58
1758203812.4970908,0.57,-159.13
1758203812.5474803,0.57,-158.24
1758203812.5978808,0.56,-157.33
1758203812.648159,0.49,-155.99
1758203812.6984372,0.4,-155.08
1758203812.7487197,0.37,-153.74
1758203812.799103,0.36,-152.38
1758203812.8494794,0.39,-150.13
1758203812.8997767,0.4,-146.99
1758203812.9500349,0.51,-142.03
1758203813.0003204,0.58,-137.08
1758203813.050584,0.66,-131.69
1758203813.1009448,0.58,-126.73
1758203813.151306,0.6,-121.33
1758203813.201681,0.45,-116.38
1758203813.2520514,0.68,-110.98
1758203813.302339,0.68,-106.04
1758203813.3527205,0.48,-100.63
1758203813.403009,0.38,-95.69
1758203813.4532764,0.68,-90.29
1758203813.5036716,0.52,-85.34
1758203813.5539443,0.45,-79.93
1758203813.6042125,0.5,-74.98
1758203813.6544876,0.48,-69.59
1758203813.704861,0.38,-64.63
1758203813.755126,0.48,-59.24
1758203813.8053641,0.56,-54.29
1758203813.8555996,0.67,-48.89
1758203813.9058604,0.81,-43.94
1758203813.9561195,1.11,-38.54
1758203814.006384,0.67,-33.58
1758203814.0566218,0.09,-28.19
1758203814.1068819,0.07,-23.24
1758203814.1571205,6.1,-17.84
1758203814.2074761,6.48,-12.89
1758203814.2577639,10.22,-7.49
1758203814.3082867,4.59,-2.08
1758203814.3586755,4.06,2.39
1758203814.4090736,4.61,7.8
1758203814.4593563,4.53,12.75
1758203814.5096104,4.09,18.15
1758203814.5598245,3.91,23.09
1758203814.6101038,3.66,28.49
1758203814.660381,3.52,33.44
1758203814.7107832,3.27,38.84
1758203814.7611606,2.78,43.8
1758203814.8115535,1.09,49.19
1758203814.861928,0.37,54.15
1758203814.9123056,0.32,59.55
1758203814.9626808,0.29,64.5
1758203815.013075,0.35,69.9
1758203815.0634532,0.37,74.85
1758203815.1138165,0.4,80.25
1758203815.1642385,0.38,85.2
1758203815.2146237,0.46,90.6
1758203815.2650206,0.29,96.0
1758203815.3154352,0.15,100.95
1758203815.3658218,0.15,105.9
1758203815.416226,0.16,111.3
1758203815.4665039,0.28,116.25
1758203815.5168571,0.66,121.65
1758203815.5671194,1.03,127.05
1758203815.6174026,0.61,132.0
1758203815.6676536,0.54,137.39
1758203815.7179446,0.52,142.35
1758203815.7682087,0.7,146.39
1758203815.818502,0.56,149.1
1758203815.868815,0.48,150.45
1758203815.9191022,0.33,151.8
1758203815.969381,0.36,153.14
1758203816.0196776,0.47,154.5
1758203816.0699637,0.52,155.39
1758203816.1202645,0.49,156.3
1758203816.1705346,0.48,157.2
1758203816.2208483,0.46,157.64
1758203816.271089,0.44,160.04
1758203816.321436,0.45,159.59
1758203816.3718376,0.47,158.7
1758203816.4222279,0.49,157.79
1758203816.472496,0.52,156.89
1758203816.5228884,0.48,156.0
1758203816.5731595,0.39,154.64
1758203816.6235468,0.31,153.29
1758203816.6739316,0.48,151.95
1758203816.7243094,0.59,149.7
1758203816.7746637,0.65,146.09
1758203816.8250358,0.51,141.14
1758203816.8753834,0.56,136.2
1758203816.9257286,0.77,130.79
1758203816.9760659,0.97,125.84
1758203817.0264242,0.47,120.45
1758203817.0766702,0.21,115.49
1758203817.1270695,0.16,110.09
1758203817.1774292,0.15,105.14
1758203817.227805,0.16,99.74
1758203817.2781534,0.36,94.8
1758203817.3285136,0.42,89.39
1758203817.37887,0.4,84.45
1758203817.4292552,0.38,79.04
1758203817.4795232,0.37,74.1
1758203817.5298963,0.33,68.69
1758203817.5802555,0.29,63.75
1758203817.6306536,0.31,58.35
1758203817.6810348,0.42,53.4
1758203817.7314553,1.82,48.0
1758203817.7817206,2.79,43.05
1758203817.8319852,3.46,37.65
1758203817.8822246,3.59,32.7
1758203817.9324844,3.69,27.3
1758203817.9827518,4.01,22.35
1758203818.0330193,4.23,16.95
1758203818.0832732,4.49,11.99
1758203818.1335328,4.53,6.59
1758203818.183787,4.19,1.65
1758203818.2340426,10.1,-3.29
1758203818.284295,2.44,-8.69
1758203818.334565,6.5,-13.64
1758203818.3848119,5.92,-19.03
1758203818.4350808,0.08,-23.98
1758203818.4853456,0.09,-29.38
1758203818.5356226,1.04,-34.33
1758203818.5858765,0.73,-39.74
1758203818.6361558,0.89,-44.68
1758203818.6864269,0.61,-50.09
1758203818.736737,0.54,-55.04
1758203818.7870128,0.44,-60.43
1758203818.8372803,0.4,-65.39
1758203818.8875413,0.5,-70.79
1758203818.937801,0.49,-75.74
1758203818.9880545,0.44,-81.14
1758203819.038315,0.57,-86.09
1758203819.0885687,0.62,-91.49
1758203819.1388454,0.27,-96.44
1758203819.1891007,0.61,-101.84
1758203819.2394397,0.66,-106.79
1758203819.2897437,0.63,-112.19
1758203819.3400865,0.47,-117.14
1758203819.3903954,0.6,-122.54
1758203819.440778,0.61,-127.49
1758203819.4910927,0.63,-132.88
1758203819.5414052,0.59,-137.84
1758203819.5917392,0.47,-143.24
1758203819.6420126,0.38,-147.29
1758203819.6923509,0.38,-149.54
1758203819.7426267,0.36,-150.88
1758203819.7929683,0.37,-152.24
1758203819.8432484,0.39,-153.13
1758203819.8935852,0.46,-154.49
1758203819.9439042,0.55,-155.38
1758203819.9942377,0.57,-156.29
1758203820.04457,0.57,-157.19
1758203820.0948665,0.57,-160.49
1758203820.1451745,0.56,-160.49
1758203820.1955447,0.56,-160.03
1758203820.2458766,0.57,-159.13
1758203820.2962286,0.57,-158.24
1758203820.346584,0.56,-157.33
1758203820.396922,0.51,-156.44
1758203820.4472535,0.41,-155.08
1758203820.4975893,0.38,-153.74
1758203820.5479481,0.36,-152.38
1758203820.5982964,0.39,-150.58
1758203820.6486661,0.38,-147.44
1758203820.6990073,0.48,-142.94
1758203820.7492857,0.59,-137.99
1758203820.7996361,0.63,-132.58
1758203820.8499267,0.6,-127.63
1758203820.9002752,0.61,-122.23
1758203820.950607,0.46,-117.29
1758203821.0009305,0.65,-111.88
1758203821.0512538,0.67,-106.94
1758203821.1015723,0.56,-101.54
1758203821.1519032,0.29,-96.58
1758203821.202176,0.68,-91.19
1758203821.2524588,0.55,-86.23
1758203821.3027282,0.44,-80.84
1758203821.3531024,0.5,-75.88
1758203821.4034674,0.49,-70.48
1758203821.4538503,0.39,-65.53
1758203821.5041173,0.45,-60.14
1758203821.5544975,0.55,-55.19
1758203821.604862,0.63,-49.79
1758203821.6552527,0.86,-44.84
1758203821.705635,0.87,-39.44
1758203821.7560146,0.82,-34.49
1758203821.8063774,0.08,-29.09
1758203821.8567743,0.08,-24.14
1758203821.9071589,6.03,-18.74
1758203821.9575405,6.54,-13.78
1758203822.0079312,1.41,-8.38
1758203822.0583465,10.1,-3.44
1758203822.1087604,4.13,1.49
1758203822.159086,4.59,6.89
1758203822.209357,4.52,11.85
1758203822.2596586,4.18,17.24
1758203822.3099291,3.97,22.2
1758203822.3602147,3.67,27.59
1758203822.4104846,3.57,32.55
1758203822.4608204,3.4,37.94
1758203822.5110905,2.78,42.9
1758203822.561408,1.53,48.3
1758203822.6116998,0.4,53.24
1758203822.6619878,0.32,58.65
1758203822.7122521,0.29,63.59
1758203822.7625334,0.34,69.0
1758203822.8128107,0.37,73.95
1758203822.8630953,0.39,79.35
1758203822.913364,0.39,84.3
1758203822.9637449,0.43,89.7
1758203823.0140178,0.34,94.65
1758203823.064291,0.16,100.05
1758203823.1145618,0.14,105.0
1758203823.1649334,0.16,110.4
1758203823.2152054,0.23,115.35
1758203823.265504,0.54,120.75
1758203823.315778,0.99,125.7
1758203823.3660693,0.71,131.1
1758203823.4163494,0.56,136.05
1758203823.466643,0.51,141.45
1758203823.5169203,0.66,145.95
1758203823.5672007,0.61,148.64
1758203823.6174781,0.48,150.45
1758203823.667786,0.36,151.8
1758203823.7180808,0.34,153.14
1758203823.7684524,0.46,154.05
1758203823.8188074,0.52,154.95
1758203823.8691597,0.5,155.85
1758203823.919514,0.48,156.75
1758203823.96988,0.46,157.64
1758203824.0202491,0.44,160.04
1758203824.070639,0.44,159.59
1758203824.1209245,0.47,159.14
1758203824.1712432,0.49,158.25
1758203824.2215097,0.51,157.34
1758203824.2718236,0.5,156.0
1758203824.322091,0.42,155.09
1758203824.3723257,0.29,153.75
1758203824.422575,0.45,152.39
1758203824.4728286,0.55,150.14
1758203824.5230658,0.69,147.0
1758203824.5733163,0.52,142.04
1758203824.6235769,0.55,137.09
1758203824.6738465,0.66,132.14
1758203824.7241037,1.01,126.74
1758203824.7743611,0.61,121.8
1758203824.8245964,0.25,116.39
1758203824.874871,0.16,110.99
1758203824.9251158,0.15,106.05
1758203824.9753668,0.16,101.09
1758203825.0256147,0.32,95.7
1758203825.0758743,0.45,90.74
1758203825.126165,0.39,85.35
1758203825.1764588,0.39,79.94
1758203825.2267456,0.37,74.99
1758203825.2770822,0.35,70.04
1758203825.3274128,0.29,64.64
1758203825.3777094,0.31,59.25
1758203825.4279928,0.39,54.3
1758203825.4782834,1.38,48.9
1758203825.5285702,2.78,43.95
1758203825.5788708,3.34,38.55
1758203825.6291356,3.55,33.59
1758203825.6794457,3.67,28.2
1758203825.7296934,3.94,23.25
1758203825.7799807,4.13,17.85
1758203825.8302205,4.52,12.9
1758203825.8805113,4.58,7.5
1758203825.9308076,4.07,2.55
1758203825.9811,4.55,-2.38
1758203826.0314121,1.42,-7.79
1758203826.0817318,6.52,-12.74
1758203826.1320632,6.06,-18.14
1758203826.1823606,0.07,-23.08
1758203826.2326643,0.09,-28.48
1758203826.2829595,0.74,-33.43
1758203826.3332133,0.96,-38.83
1758203826.383484,0.83,-43.79
1758203826.433735,0.65,-49.18
1758203826.484003,0.56,-54.14
1758203826.5342655,0.47,-59.54
1758203826.584551,0.39,-64.49
1758203826.6348066,0.49,-69.89
1758203826.6850774,0.5,-74.84
1758203826.7353559,0.44,-80.24
1758203826.7856274,0.54,-85.19
1758203826.835888,0.68,-90.59
1758203826.8861547,0.33,-95.54
1758203826.9364216,0.52,-100.94
1758203826.9866831,0.68,-105.89
1758203827.0369422,0.67,-111.29
1758203827.0872173,0.45,-116.24
1758203827.1374757,0.6,-121.64
1758203827.1877575,0.58,-126.59
1758203827.2380204,0.65,-131.99
1758203827.288295,0.59,-136.94
1758203827.3385642,0.5,-142.34
1758203827.3888435,0.4,-146.38
1758203827.4390934,0.38,-149.09
1758203827.4893727,0.36,-150.44
1758203827.5396445,0.36,-151.79
1758203827.589943,0.39,-153.13
1758203827.6402237,0.44,-154.04
1758203827.6904984,0.54,-155.38
1758203827.7407787,0.57,-156.29
1758203827.7910564,0.57,-157.19
1758203827.8413155,0.57,-157.63
1758203827.8915904,0.56,-160.49
1758203827.9418552,0.56,-160.03
1758203827.9921381,0.57,-159.13
1758203828.0424213,0.57,-158.69
1758203828.09277,0.57,-157.78
1758203828.1430414,0.53,-156.44
1758203828.1933286,0.42,-155.53
1758203828.2435892,0.38,-154.19
1758203828.293866,0.36,-152.83
1758203828.3441339,0.38,-151.03
1758203828.3944101,0.37,-148.33
1758203828.444709,0.46,-144.28
1758203828.4950192,0.58,-138.88
1758203828.5453029,0.62,-133.94
1758203828.5955973,0.62,-128.54
1758203828.645872,0.6,-123.58
1758203828.6961632,0.5,-118.19
1758203828.7464378,0.6,-113.23
1758203828.7967565,0.65,-107.83
1758203828.8470247,0.63,-102.88
1758203828.8973007,0.29,-97.48
1758203828.9475718,0.58,-92.54
1758203828.9978452,0.59,-87.13
1758203829.048114,0.45,-82.19
1758203829.0983875,0.48,-76.78
1758203829.148662,0.5,-71.84
1758203829.1989434,0.41,-66.43
1758203829.2492385,0.43,-61.49
1758203829.2995944,0.54,-56.09
1758203829.3498614,0.6,-51.14
1758203829.4001088,0.87,-45.74
1758203829.4503767,0.69,-40.79
1758203829.5006626,1.44,-35.39
1758203829.5509484,0.1,-30.44
1758203829.6012552,0.08,-25.04
1758203829.6515598,5.9,-20.09
